data_no,event_date,year,event_type,sub_event_type,actor1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
39087,23-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Count Love; Los Angeles Daily News,"On 23 January 2020, hundreds of cab drivers gathered at the LAX Airport in Los Angeles (California) urging airport authorities to resume curb side pick-ups for ride-app vehicles after they had been accommodated in parking lots, a move called 'LAX-IT'. [size=hundreds]",0,1612546518
39104,22-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,ABC7 (Los Angeles),"On 22 January 2020, a group of activists gathered outside the Hall of Justice in Los Angeles (California) to demand criminal charges for the Gardena police officer that killed a Black man, Kenneth Ross Jr. on 11 April 2018. [size=no report]",0,1612546519
39264,20-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Texas,Orange,Orange,30.093000000000004,-93.7365,Count Love; Beaumont Enterprise,"On 20 January 2020, 6 protesters demonstrated in Orange (Texas) against a confederate memorial and flag that went up seven years ago. [size=6]",0,1612546518
39429,18-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times,"On 18 January 2020, a group of people rallied in Los Angeles (California) to protest against abortion. The event was organized by One Life - LA. [size=no report]",0,1612546519
39540,18-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Count Love; ABC7 (Los Angeles); NBC4 Southern California; Los Angeles Times; Sacramento Bee,"On 18 January 2020, thousands of people, including women, teachers and members of the LGBT community, gathered in Los Angeles (California) to participate in the nationwide Women's March, advocating for reproductive rights, immigration reform and environmental justice. The protesters also advocated for the ousting of President Donald Trump. The state governor's wife was present at the event, as well as the Mayor of Los Angeles and several other elected officials. Members of the Daughters of the American Revolution were present, too. The event was organized by Women's March L.A. Foundation. [size=thousands]",0,1612546518
39577,18-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,Twitter; Crowd Counting Consortium,"On 18 January 2020, a group of people and women gathered in Riverside (California) to participate in the nationwide Women's March, rallying over women's rights. They also rallied to support Presidential candidate Elizabeth Warren. A government official was present at the event. [size=no report]",0,1612546519
40074,10-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Count Love; Los Angeles Times,"On 10 January 2020, a small group of people associated with the Black Lives Matter movement, gathered in the Watts neighbourhood of Los Angeles (California) to protest against Presidential candidate Pete Buttigieg, who was holding an event in the area about affordable housing, protesting against his handling of homelessness in South Bend, Indiana. [size=a small group]",0,1612546518
40195,9-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News,"On 9 January 2020, a group of people held an anti-war demonstration in Los Angeles (California) to condemn the killing of Iranian general Qassem Soleimani, and demanding withdrawal of troops from the Middle East. [size=no report]",0,1612546519
40197,9-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Daily News,"On 9 January 2020, members of the California Communities against Toxics gathered in the Canoga Park of Los Angeles (California) to demand the cleaning of the Rocketdyne site in the Warner Center, a site that was historically built to manufacture rocket engines. [size=no report]",0,1612546519
40201,9-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Los Angeles Times,"On 9 January 2020, a group of people, namely from the Latino community, rallied in Los Angeles (California) to support of the Central American Resource Center, a labour organization for Latino immigrants, after it received an eviction notice. The rally was organized by the Central American Resource Center. [size=no report]",0,1612546519
40255,9-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,Press-Enterprise; Count Love,"On 9 January 2020, about 50 people held an anti-war demonstration in Riverside (California) to condemn the killing of Iranian general Qassem Soleimani, and demanding withdrawal of troops from the Middle East. The event was organized by MoveOn. [size=about 50]",0,1612546518
40341,8-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Fox11 (Los Angeles),"On 8 January 2020, a group of people held an anti-war demonstration in Los Angeles (California) to condemn the killing of Iranian general Qassem Soleimani, and demanding withdrawal of troops from the Middle East. [size=no report]",0,1612546519
40432,6-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Daily Breeze; Count Love,"On 6 January 2020, several hundred cab drivers gathered at LAX Airport in Los Angeles (California) urging airport authorities to override a new rule that prohibits cab drivers from entering terminals to pick up passengers. The new rule is called 'LAX-It'. [size=several hundred]",0,1612546518
40433,6-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Count Love; Los Angeles Daily News,"On 6 January 2020, dozens of people gathered in the Arleta neighbourhood of Los Angeles (California) to protest against the construction of an immigration child detention centre and in particular, the issue of family separation. Members of the Latino community were present at the event, as well as those of Justice for the Children. The aides of a Los Angeles government representative were also present. [size=dozens]",0,1612546518
40497,4-Jan-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Los Angeles,Los Angeles,34.0433,-118.2495,Crowd Counting Consortium; CBS2 (Los Angeles); ABC7 (Los Angeles),"On 4 January 2020, a hundreds of people held an anti-war demonstration in Los Angeles (California) to condemn the killing of Iranian general Qassem Soleimani, and demanding withdrawal of troops from the Middle East. The event was organized by the ANSWER Coalition, CodePink and Veterans for Peace. At the same time, a group of Iranian Americans gathered outside the Federal Building to celebrate Soleimani's death. [size=hundreds]",0,1612546518
